,0,1,2,3
638,TN47081,100.0,Donald Trump,5685
639,TN47081,100.0,Hillary Clinton,1823
640,TN47083,100.0,Donald Trump,2180
641,TN47083,100.0,Hillary Clinton,865
642,TX48039,100.0,Donald Trump,72653
643,TX48039,100.0,Hillary Clinton,43075
644,TN47089,100.0,Donald Trump,14760
645,TN47089,100.0,Hillary Clinton,3490
646,IA19177,100.0,Donald Trump,2524
647,IA19177,100.0,Hillary Clinton,843
648,NE31025,100.0,Donald Trump,8388
649,NE31025,100.0,Hillary Clinton,3461
650,IA19175,100.0,Donald Trump,3521
651,IA19175,100.0,Hillary Clinton,1920
652,NE31027,100.0,Donald Trump,3533
653,NE31027,100.0,Hillary Clinton,572
654,IA19173,100.0,Donald Trump,2108
655,IA19173,100.0,Hillary Clinton,755
656,NE31021,100.0,Donald Trump,2360
657,NE31021,100.0,Hillary Clinton,928
658,IA19171,100.0,Donald Trump,4968
659,IA19171,100.0,Hillary Clinton,3194
660,NE31023,100.0,Donald Trump,3068
661,NE31023,100.0,Hillary Clinton,690
662,NE31029,100.0,Donald Trump,1621
663,NE31029,100.0,Hillary Clinton,171
664,IA19179,100.0,Donald Trump,8710
665,IA19179,100.0,Hillary Clinton,5591
666,SD46045,100.0,Donald Trump,1433
667,SD46045,100.0,Hillary Clinton,380
668,TX48031,100.0,Donald Trump,4212
669,TX48031,100.0,Hillary Clinton,1244
670,NY36087,100.0,Hillary Clinton,63454
671,NY36087,100.0,Donald Trump,57148
672,LA22067,100.0,Donald Trump,6502
673,LA22067,100.0,Hillary Clinton,5155
674,NC37109,100.0,Donald Trump,28653
675,NC37109,100.0,Hillary Clinton,9836
676,LA22065,100.0,Hillary Clinton,2744
677,LA22065,100.0,Donald Trump,1927
678,NY36083,100.0,Donald Trump,31933
679,NY36083,100.0,Hillary Clinton,30039
680,LA22063,100.0,Donald Trump,48797
681,LA22063,100.0,Hillary Clinton,6950
682,NY36081,99.69,Hillary Clinton,473389
683,NY36081,99.69,Donald Trump,138550
684,LA22061,100.0,Donald Trump,10761
685,LA22061,100.0,Hillary Clinton,7102
686,NC37103,100.0,Donald Trump,2941
687,NC37103,100.0,Hillary Clinton,2041
688,NC37101,100.0,Donald Trump,54082
689,NC37101,100.0,Hillary Clinton,28153
690,NC37107,100.0,Donald Trump,13354
691,NC37107,100.0,Hillary Clinton,11752
692,NC37105,100.0,Donald Trump,13625
693,NC37105,100.0,Hillary Clinton,10380
694,LA22069,100.0,Donald Trump,8965
695,LA22069,100.0,Hillary Clinton,7143
696,NENE,100.0,Donald Trump,485819
697,NENE,100.0,Hillary Clinton,273858
698,ND38091,100.0,Donald Trump,537
699,ND38091,100.0,Hillary Clinton,361
700,ND38093,100.0,Donald Trump,6706
701,ND38093,100.0,Hillary Clinton,2484
702,ND38095,100.0,Donald Trump,733
703,ND38095,100.0,Hillary Clinton,305
704,ND38097,100.0,Donald Trump,2263
705,ND38097,100.0,Hillary Clinton,1239
706,ND38099,100.0,Donald Trump,2991
707,ND38099,100.0,Hillary Clinton,1166
708,KS20133,100.0,Donald Trump,4340
709,KS20133,100.0,Hillary Clinton,1464
710,OK40109,100.0,Donald Trump,141429
711,OK40109,100.0,Hillary Clinton,112661
712,KS20131,100.0,Donald Trump,4066
713,KS20131,100.0,Hillary Clinton,714
714,KS20137,100.0,Donald Trump,1808
715,KS20137,100.0,Hillary Clinton,277
716,KS20135,100.0,Donald Trump,1216
717,KS20135,100.0,Hillary Clinton,160
718,OK40101,100.0,Donald Trump,15029
719,OK40101,100.0,Hillary Clinton,7969
720,KS20139,100.0,Donald Trump,4713
721,KS20139,100.0,Hillary Clinton,1730
722,NE31177,100.0,Donald Trump,7374
723,NE31177,100.0,Hillary Clinton,2606
724,OK40105,100.0,Donald Trump,3321
725,OK40105,100.0,Hillary Clinton,742
726,OK40107,100.0,Donald Trump,2791
727,OK40107,100.0,Hillary Clinton,943
728,WI55005,100.0,Donald Trump,13595
729,WI55005,100.0,Hillary Clinton,7881
730,NY36119,99.05,Hillary Clinton,245670
731,NY36119,99.05,Donald Trump,121643
732,WY56011,100.0,Donald Trump,3347
733,WY56011,100.0,Hillary Clinton,271
734,VA51139,100.0,Donald Trump,7824
735,VA51139,100.0,Hillary Clinton,2514
736,OK40035,100.0,Donald Trump,4279
737,OK40035,100.0,Hillary Clinton,1249
738,OK40037,100.0,Donald Trump,21539
739,OK40037,100.0,Hillary Clinton,5834
740,OK40031,100.0,Donald Trump,19153
741,OK40031,100.0,Hillary Clinton,11439
742,OK40033,100.0,Donald Trump,2054
743,OK40033,100.0,Hillary Clinton,424
744,OK40039,100.0,Donald Trump,7818
745,OK40039,100.0,Hillary Clinton,2102
746,FL12091,100.0,Donald Trump,71788
747,FL12091,100.0,Hillary Clinton,23711
748,FL12093,100.0,Donald Trump,9342
749,FL12093,100.0,Hillary Clinton,3953
750,FL12095,100.0,Hillary Clinton,329579
751,FL12095,100.0,Donald Trump,195091
752,FL12097,100.0,Hillary Clinton,85287
753,FL12097,100.0,Donald Trump,50252
754,FL12099,100.0,Hillary Clinton,371411
755,FL12099,100.0,Donald Trump,270762
756,KS20045,100.0,Hillary Clinton,30089
757,KS20045,100.0,Donald Trump,14308
758,KS20043,100.0,Donald Trump,2601
759,KS20043,100.0,Hillary Clinton,584
760,WY56019,100.0,Donald Trump,3477
761,WY56019,100.0,Hillary Clinton,638
762,KS20041,100.0,Donald Trump,5905
763,KS20041,100.0,Hillary Clinton,1582
764,AR05011,100.0,Donald Trump,2163
765,AR05011,100.0,Hillary Clinton,1317
766,MT30013,100.0,Donald Trump,19343
767,MT30013,100.0,Hillary Clinton,12053
768,AR05013,100.0,Donald Trump,1554
769,AR05013,100.0,Hillary Clinton,636
770,AR05015,100.0,Donald Trump,6773
771,AR05015,100.0,Hillary Clinton,3334
772,AR05017,100.0,Hillary Clinton,2350
773,AR05017,100.0,Donald Trump,1716
774,AR05019,100.0,Donald Trump,4398
775,AR05019,100.0,Hillary Clinton,3606
776,MO29001,100.0,Donald Trump,6019
777,MO29001,100.0,Hillary Clinton,3495
778,MO29007,100.0,Donald Trump,6981
779,MO29007,100.0,Hillary Clinton,2567
780,MO29005,100.0,Donald Trump,2059
781,MO29005,100.0,Hillary Clinton,541
782,WV54073,100.0,Donald Trump,2342
783,WV54073,100.0,Hillary Clinton,620
784,WV54071,100.0,Donald Trump,2388
785,WV54071,100.0,Hillary Clinton,726
786,WV54077,100.0,Donald Trump,9501
787,WV54077,100.0,Hillary Clinton,2462
788,WV54075,100.0,Donald Trump,2474
789,WV54075,100.0,Hillary Clinton,924
790,WV54079,100.0,Donald Trump,17455
791,WV54079,100.0,Hillary Clinton,5784
792,ININ,100.0,Donald Trump,1556220
793,ININ,100.0,Hillary Clinton,1031953
794,VA51820,100.0,Donald Trump,4798
795,VA51820,100.0,Hillary Clinton,3762
796,MT30011,100.0,Donald Trump,677
797,MT30011,100.0,Hillary Clinton,70
798,TX48147,100.0,Donald Trump,9536
799,TX48147,100.0,Hillary Clinton,2123
800,MO29177,100.0,Donald Trump,7103
801,MO29177,100.0,Hillary Clinton,3088
802,MO29175,100.0,Donald Trump,7529
803,MO29175,100.0,Hillary Clinton,2283
804,MO29173,100.0,Donald Trump,3969
805,MO29173,100.0,Hillary Clinton,1138
806,MO29171,100.0,Donald Trump,1936
807,MO29171,100.0,Hillary Clinton,352
808,MO29179,100.0,Donald Trump,2402
809,MO29179,100.0,Hillary Clinton,540
810,UT49013,100.0,Donald Trump,5505
811,UT49013,100.0,Hillary Clinton,500
812,UT49011,83.58,Donald Trump,46985
813,UT49011,83.58,Hillary Clinton,22575
814,UT49017,100.0,Donald Trump,1577
815,UT49017,100.0,Hillary Clinton,352
816,UT49015,92.31,Donald Trump,3402
817,UT49015,92.31,Hillary Clinton,379
818,UT49019,100.0,Donald Trump,1934
819,UT49019,100.0,Hillary Clinton,1932
820,MI26131,100.0,Donald Trump,2069
821,MI26131,100.0,Hillary Clinton,1175
822,MI26133,100.0,Donald Trump,7336
823,MI26133,100.0,Hillary Clinton,2705
824,MI26135,100.0,Donald Trump,2843
825,MI26135,100.0,Hillary Clinton,1044
826,MI26137,100.0,Donald Trump,8266
827,MI26137,100.0,Hillary Clinton,3556
828,MI26139,100.0,Donald Trump,90456
829,MI26139,100.0,Hillary Clinton,46276
830,NJ34011,100.0,Hillary Clinton,27045
831,NJ34011,100.0,Donald Trump,24213
832,NJ34017,95.11,Hillary Clinton,149980
833,NJ34017,95.11,Donald Trump,45615
834,NJ34015,100.0,Donald Trump,66949
835,NJ34015,100.0,Hillary Clinton,66355
836,UT49057,100.0,Donald Trump,38447
837,UT49057,100.0,Hillary Clinton,22187
838,MT30017,100.0,Donald Trump,3638
839,MT30017,100.0,Hillary Clinton,1172
840,IN18135,100.0,Donald Trump,7515
841,IN18135,100.0,Hillary Clinton,2446
842,IN18137,100.0,Donald Trump,9806
843,IN18137,100.0,Hillary Clinton,2471
844,UT49055,100.0,Donald Trump,959
845,UT49055,100.0,Hillary Clinton,271
846,IN18131,100.0,Donald Trump,3854
847,IN18131,100.0,Hillary Clinton,1327
848,IN18133,100.0,Donald Trump,10637
849,IN18133,100.0,Hillary Clinton,3356
850,WI55023,100.0,Donald Trump,3844
851,WI55023,100.0,Hillary Clinton,3426
852,WI55021,100.0,Donald Trump,14160
853,WI55021,100.0,Hillary Clinton,13525
854,IN18139,100.0,Donald Trump,5292
855,IN18139,100.0,Hillary Clinton,1525
856,WI55025,100.0,Hillary Clinton,217506
857,WI55025,100.0,Donald Trump,71270
858,UT49053,100.0,Donald Trump,39566
859,UT49053,100.0,Hillary Clinton,9583
860,CT09011,100.0,Hillary Clinton,62951
861,CT09011,100.0,Donald Trump,54574
862,UT49045,93.88,Donald Trump,9693
863,UT49045,93.88,Hillary Clinton,4015
864,CT09013,100.0,Hillary Clinton,38450
865,CT09013,100.0,Donald Trump,33989
866,CT09015,100.0,Donald Trump,25738
867,CT09015,100.0,Hillary Clinton,21776
868,MI26051,100.0,Donald Trump,8124
869,MI26051,100.0,Hillary Clinton,3794
870,MI26059,100.0,Donald Trump,14094
871,MI26059,100.0,Hillary Clinton,4799
872,MS28089,100.0,Donald Trump,25607
873,MS28089,100.0,Hillary Clinton,18358
874,GA13271,100.0,Donald Trump,2449
875,GA13271,100.0,Hillary Clinton,1313
876,KY21089,100.0,Donald Trump,11546
877,KY21089,100.0,Hillary Clinton,4146
878,MSMS,100.0,Donald Trump,678457
879,MSMS,100.0,Hillary Clinton,462001
880,GA13275,100.0,Donald Trump,11225
881,GA13275,100.0,Hillary Clinton,7138
882,VA51059,100.0,Hillary Clinton,354485
883,VA51059,100.0,Donald Trump,157837
884,GA13277,100.0,Donald Trump,8680
885,GA13277,100.0,Hillary Clinton,3892
886,MS28081,100.0,Donald Trump,21695
887,MS28081,100.0,Hillary Clinton,9635
888,KY21083,100.0,Donald Trump,12671
889,KY21083,100.0,Hillary Clinton,3308
890,MS28083,100.0,Hillary Clinton,6677
891,MS28083,100.0,Donald Trump,2757
892,KY21081,100.0,Donald Trump,7268
893,KY21081,100.0,Hillary Clinton,1910
894,MS28085,100.0,Donald Trump,10550
895,MS28085,100.0,Hillary Clinton,4458
896,KY21087,100.0,Donald Trump,4372
897,KY21087,100.0,Hillary Clinton,832
898,MS28087,100.0,Donald Trump,13124
899,MS28087,100.0,Hillary Clinton,11545
900,KY21085,100.0,Donald Trump,8219
901,KY21085,100.0,Hillary Clinton,1959
902,IL17187,100.0,Donald Trump,4267
903,IL17187,100.0,Hillary Clinton,2983
904,MT30015,100.0,Donald Trump,1676
905,MT30015,100.0,Hillary Clinton,729
906,WI55117,100.0,Donald Trump,32368
907,WI55117,100.0,Hillary Clinton,22636
908,WI55115,100.0,Donald Trump,12742
909,WI55115,100.0,Hillary Clinton,6056
910,WI55113,100.0,Donald Trump,4625
911,WI55113,100.0,Hillary Clinton,2846
912,LA22073,100.0,Donald Trump,41712
913,LA22073,100.0,Hillary Clinton,24420
914,WI55111,100.0,Donald Trump,14791
915,WI55111,100.0,Hillary Clinton,14692
916,GA13019,100.0,Donald Trump,5408
917,GA13019,100.0,Hillary Clinton,1041
918,OH39169,100.0,Donald Trump,31622
919,OH39169,100.0,Hillary Clinton,14670
920,KY21067,100.0,Hillary Clinton,69776
921,KY21067,100.0,Donald Trump,56890
922,KY21061,100.0,Donald Trump,4135
923,KY21061,100.0,Hillary Clinton,979
924,KY21063,100.0,Donald Trump,2000
925,KY21063,100.0,Hillary Clinton,740
926,OH39163,100.0,Donald Trump,3799
927,OH39163,100.0,Hillary Clinton,1332
928,GA13011,100.0,Donald Trump,6130
929,GA13011,100.0,Hillary Clinton,684
930,OH39161,100.0,Donald Trump,10328
931,OH39161,100.0,Hillary Clinton,2667
932,GA13013,100.0,Donald Trump,21105
933,GA13013,100.0,Hillary Clinton,6580
934,OH39167,100.0,Donald Trump,19901
935,OH39167,100.0,Hillary Clinton,7841
936,KY21069,100.0,Donald Trump,4722
937,KY21069,100.0,Hillary Clinton,1348
938,OH39165,100.0,Donald Trump,75947
939,OH39165,100.0,Hillary Clinton,33036
940,GA13017,100.0,Donald Trump,3734
941,GA13017,100.0,Hillary Clinton,2098
942,IN18001,100.0,Donald Trump,9642
943,IN18001,100.0,Hillary Clinton,2802
944,CO08031,100.0,Hillary Clinton,174611
945,CO08031,100.0,Donald Trump,43637
946,IN18003,100.0,Donald Trump,83801
947,IN18003,100.0,Hillary Clinton,55222
948,CO08033,100.0,Donald Trump,936
949,CO08033,100.0,Hillary Clinton,227
950,IN18005,100.0,Donald Trump,20637
951,IN18005,100.0,Hillary Clinton,9841
952,CO08035,100.0,Donald Trump,100178
953,CO08035,100.0,Hillary Clinton,67045
954,IN18007,100.0,Donald Trump,2579
955,IN18007,100.0,Hillary Clinton,860
956,CO08037,100.0,Hillary Clinton,12652
957,CO08037,100.0,Donald Trump,8153
958,IN18009,100.0,Donald Trump,3349
959,IN18009,100.0,Hillary Clinton,1243
960,CO08039,100.0,Donald Trump,11536
961,CO08039,100.0,Hillary Clinton,3056
962,IA19181,100.0,Donald Trump,14773
963,IA19181,100.0,Hillary Clinton,10371
964,IA19187,100.0,Donald Trump,10049
965,IA19187,100.0,Hillary Clinton,6293
966,IA19185,100.0,Donald Trump,2069
967,IA19185,100.0,Hillary Clinton,719
968,SD46055,100.0,Donald Trump,936
969,SD46055,100.0,Hillary Clinton,77
970,MS28157,100.0,Hillary Clinton,2826
971,MS28157,100.0,Donald Trump,1305
972,MS28155,100.0,Donald Trump,3949
973,MS28155,100.0,Hillary Clinton,1001
974,MS28153,100.0,Donald Trump,5957
975,MS28153,100.0,Hillary Clinton,3493
976,MS28151,100.0,Hillary Clinton,9847
977,MS28151,100.0,Donald Trump,4541
978,TX48331,100.0,Donald Trump,6340
979,TX48331,100.0,Hillary Clinton,2042
980,VA51610,100.0,Hillary Clinton,5810
981,VA51610,100.0,Donald Trump,1323
982,TX48333,100.0,Donald Trump,1949
983,TX48333,100.0,Hillary Clinton,242
984,TX48335,100.0,Donald Trump,1780
985,TX48335,100.0,Hillary Clinton,353
986,MS28159,100.0,Donald Trump,4874
987,MS28159,100.0,Hillary Clinton,3778
988,TX48111,100.0,Donald Trump,1258
989,TX48111,100.0,Hillary Clinton,222
990,TX48113,100.0,Hillary Clinton,458845
991,TX48113,100.0,Donald Trump,261865
992,TX48115,100.0,Donald Trump,2636
993,TX48115,100.0,Hillary Clinton,835
994,TX48117,100.0,Donald Trump,2911
995,TX48117,100.0,Hillary Clinton,1185
996,TX48119,100.0,Donald Trump,1836
997,TX48119,100.0,Hillary Clinton,400
998,VA51133,100.0,Donald Trump,5089
999,VA51133,100.0,Hillary Clinton,2830
1000,KY21039,100.0,Donald Trump,2094
1001,KY21039,100.0,Hillary Clinton,432
1002,SC45055,100.0,Donald Trump,17464
1003,SC45055,100.0,Hillary Clinton,10293
1004,SC45057,100.0,Donald Trump,23598
1005,SC45057,100.0,Hillary Clinton,13718
1006,NY36079,100.0,Donald Trump,25241
1007,NY36079,100.0,Hillary Clinton,17363
1008,SC45051,100.0,Donald Trump,83819
1009,SC45051,100.0,Hillary Clinton,36731
1010,SC45053,100.0,Hillary Clinton,7789
1011,SC45053,100.0,Donald Trump,6100
1012,MT30009,100.0,Donald Trump,3729
1013,MT30009,100.0,Hillary Clinton,1824
1014,NY36071,100.0,Donald Trump,72129
1015,NY36071,100.0,Hillary Clinton,63037
1016,SC45059,100.0,Donald Trump,16770
1017,SC45059,100.0,Hillary Clinton,8845
1018,NY36077,100.0,Donald Trump,12284
1019,NY36077,100.0,Hillary Clinton,9285
1020,NY36075,100.0,Donald Trump,25870
1021,NY36075,100.0,Hillary Clinton,15614
1022,WY56039,100.0,Hillary Clinton,7313
1023,WY56039,100.0,Donald Trump,3920
1024,WY56035,100.0,Donald Trump,3409
1025,WY56035,100.0,Hillary Clinton,644
1026,WY56037,100.0,Donald Trump,12153
1027,WY56037,100.0,Hillary Clinton,3233
1028,WY56031,100.0,Donald Trump,3437
1029,WY56031,100.0,Hillary Clinton,719
1030,WY56033,100.0,Donald Trump,10266
1031,WY56033,100.0,Hillary Clinton,2926
1032,VA51830,100.0,Hillary Clinton,5199
1033,VA51830,100.0,Donald Trump,1921
1034,TX48205,100.0,Donald Trump,1727
1035,TX48205,100.0,Hillary Clinton,172
1036,KY21033,100.0,Donald Trump,4507
1037,KY21033,100.0,Hillary Clinton,1260
1038,TX48207,100.0,Donald Trump,1403
1039,TX48207,100.0,Hillary Clinton,314
1040,TX48201,100.0,Hillary Clinton,706471
1041,TX48201,100.0,Donald Trump,544960
1042,TX48203,100.0,Donald Trump,18712
1043,TX48203,100.0,Hillary Clinton,7130
1044,TX48209,100.0,Donald Trump,33730
1045,TX48209,100.0,Hillary Clinton,33117
1046,MT30007,100.0,Donald Trump,2329
1047,MT30007,100.0,Hillary Clinton,566
1048,AZAZ,100.0,Donald Trump,1021154
1049,AZAZ,100.0,Hillary Clinton,936250
1050,MT30001,100.0,Donald Trump,3243
1051,MT30001,100.0,Hillary Clinton,1115
1052,WA53077,92.73,Donald Trump,39593
1053,WA53077,92.73,Hillary Clinton,28484
1054,TN47095,100.0,Donald Trump,1357
1055,TN47095,100.0,Hillary Clinton,577
1056,MT30003,100.0,Hillary Clinton,2061
1057,MT30003,100.0,Donald Trump,1833
1058,KS20055,100.0,Donald Trump,6155
1059,KS20055,100.0,Hillary Clinton,3006
1060,NCNC,100.0,Donald Trump,2339603
1061,NCNC,100.0,Hillary Clinton,2162074
1062,FL12085,100.0,Donald Trump,53182
1063,FL12085,100.0,Hillary Clinton,30158
1064,FL12083,100.0,Donald Trump,107710
1065,FL12083,100.0,Hillary Clinton,61958
1066,NE31011,100.0,Donald Trump,2299
1067,NE31011,100.0,Hillary Clinton,414
1068,IA19165,100.0,Donald Trump,4340
1069,IA19165,100.0,Hillary Clinton,1649
1070,NE31013,100.0,Donald Trump,3550
1071,NE31013,100.0,Hillary Clinton,953
1072,IA19167,100.0,Donald Trump,14761
1073,IA19167,100.0,Hillary Clinton,2289
1074,NE31015,100.0,Donald Trump,978
1075,NE31015,100.0,Hillary Clinton,128
1076,IA19161,100.0,Donald Trump,3692
1077,IA19161,100.0,Hillary Clinton,1269
1078,NE31017,100.0,Donald Trump,1380
1079,NE31017,100.0,Hillary Clinton,153
1080,IA19163,100.0,Hillary Clinton,40302
1081,IA19163,100.0,Donald Trump,39083
1082,NE31019,100.0,Donald Trump,14424
1083,NE31019,100.0,Hillary Clinton,4690
1084,FL12081,100.0,Donald Trump,101681
1085,FL12081,100.0,Hillary Clinton,71066
1086,IA19169,100.0,Hillary Clinton,25085
1087,IA19169,100.0,Donald Trump,19111
1088,LA22127,100.0,Donald Trump,4605
1089,LA22127,100.0,Hillary Clinton,1643
1090,MI26073,100.0,Donald Trump,12338
1091,MI26073,100.0,Hillary Clinton,11404
1092,LA22125,100.0,Donald Trump,3390
1093,LA22125,100.0,Hillary Clinton,2247
1094,LA22123,100.0,Donald Trump,3970
1095,LA22123,100.0,Hillary Clinton,715
1096,LA22121,100.0,Donald Trump,6926
1097,LA22121,100.0,Hillary Clinton,5382
1098,IL17037,100.0,Hillary Clinton,20348
1099,IL17037,100.0,Donald Trump,19051
1100,IL17035,100.0,Donald Trump,4200
1101,IL17035,100.0,Hillary Clinton,1028
1102,IL17033,100.0,Donald Trump,6146
1103,IL17033,100.0,Hillary Clinton,1969
1104,IL17031,97.46,Hillary Clinton,1528582
1105,IL17031,97.46,Donald Trump,440213
1106,MIMI,100.0,Donald Trump,2279805
1107,MIMI,100.0,Hillary Clinton,2268193
1108,IL17039,100.0,Donald Trump,5072
1109,IL17039,100.0,Hillary Clinton,1907
1110,PA42047,100.0,Donald Trump,9704
1111,PA42047,100.0,Hillary Clinton,3637
1112,PA42045,99.77,Hillary Clinton,169169
1113,PA42045,99.77,Donald Trump,106559
1114,PA42043,100.0,Hillary Clinton,64287
1115,PA42043,100.0,Donald Trump,60620
1116,PA42041,100.0,Donald Trump,65649
1117,PA42041,100.0,Hillary Clinton,44282
1118,PA42049,100.0,Donald Trump,57168
1119,PA42049,100.0,Hillary Clinton,54820
1120,LA22013,100.0,Donald Trump,3756
1121,LA22013,100.0,Hillary Clinton,3129
1122,NC37119,100.0,Hillary Clinton,292258
1123,NC37119,100.0,Donald Trump,154303
1124,LA22011,100.0,Donald Trump,12238
1125,LA22011,100.0,Hillary Clinton,2393
1126,NY36097,100.0,Donald Trump,5179
1127,NY36097,100.0,Hillary Clinton,2761
1128,LA22017,100.0,Hillary Clinton,53448
1129,LA22017,100.0,Donald Trump,48977
1130,NY36091,100.0,Donald Trump,51088
1131,NY36091,100.0,Hillary Clinton,46546
1132,LA22015,100.0,Donald Trump,35451
1133,LA22015,100.0,Hillary Clinton,12638
1134,NY36093,100.0,Hillary Clinton,30870
1135,NY36093,100.0,Donald Trump,27268
1136,NC37111,100.0,Donald Trump,14517
1137,NC37111,100.0,Hillary Clinton,4645
1138,LA22019,100.0,Donald Trump,54182
1139,LA22019,100.0,Hillary Clinton,26293
1140,NC37113,100.0,Donald Trump,12035
1141,NC37113,100.0,Hillary Clinton,4841
1142,SD46019,100.0,Donald Trump,3355
1143,SD46019,100.0,Hillary Clinton,693
1144,NC37115,100.0,Donald Trump,6735
1145,NC37115,100.0,Hillary Clinton,3899
1146,NC37117,100.0,Donald Trump,5874
1147,NC37117,100.0,Hillary Clinton,5814
1148,MS28045,100.0,Donald Trump,13720
1149,MS28045,100.0,Hillary Clinton,3320
1150,MS28047,100.0,Donald Trump,39710
1151,MS28047,100.0,Hillary Clinton,20679
1152,OK40135,100.0,Donald Trump,10888
1153,OK40135,100.0,Hillary Clinton,3061
1154,OK40137,100.0,Donald Trump,14166
1155,OK40137,100.0,Hillary Clinton,3084
1156,OK40131,100.0,Donald Trump,30893
1157,OK40131,100.0,Hillary Clinton,7895
1158,OK40133,100.0,Donald Trump,5612
1159,OK40133,100.0,Hillary Clinton,2067
1160,ND38089,100.0,Donald Trump,9718
1161,ND38089,100.0,Hillary Clinton,1745
1162,MS28041,100.0,Donald Trump,4309
1163,MS28041,100.0,Hillary Clinton,956
1164,ND38085,100.0,Hillary Clinton,758
1165,ND38085,100.0,Donald Trump,256
1166,OK40139,100.0,Donald Trump,4615
1167,OK40139,100.0,Hillary Clinton,855
1168,ND38083,100.0,Donald Trump,644
1169,ND38083,100.0,Hillary Clinton,94
1170,ND38081,100.0,Donald Trump,1088
1171,ND38081,100.0,Hillary Clinton,693
1172,KS20121,100.0,Donald Trump,9839
1173,KS20121,100.0,Hillary Clinton,3949
1174,KS20123,100.0,Donald Trump,2216
1175,KS20123,100.0,Hillary Clinton,469
1176,KS20125,100.0,Donald Trump,8466
1177,KS20125,100.0,Hillary Clinton,2557
1178,KS20127,100.0,Donald Trump,1790
1179,KS20127,100.0,Hillary Clinton,586
1180,KS20129,100.0,Donald Trump,970
1181,KS20129,100.0,Hillary Clinton,145
1182,TX48375,100.0,Donald Trump,19499
1183,TX48375,100.0,Hillary Clinton,7620
1184,TX48349,100.0,Donald Trump,11984
1185,TX48349,100.0,Hillary Clinton,3998
1186,SD46007,100.0,Donald Trump,666
1187,SD46007,100.0,Hillary Clinton,412
1188,OK40001,100.0,Donald Trump,4753
1189,OK40001,100.0,Hillary Clinton,1374
1190,OK40003,100.0,Donald Trump,1931
1191,OK40003,100.0,Hillary Clinton,216
